id,tweet,subtask_a,subtask_b,subtask_c
94840,"['liberals', 'go', 'heads', 'poor', 'leader', 'even', 'poorer', 'advisors']",OFF,TIN,IND
34158,"['liberals', 'sunk', 'new', 'low', 'tragic']",NOT,,
72456,"['appears', 'edited', 'portion', 'antifa', 'talk', 'latest', 'episode', 'like', 'file', 'formal', 'complaint']",NOT,,
48003,"['well', 'hot', 'lie', 'smile', 'yeah']",NOT,,
32932,"['wow', 'malloy', 'voterednovember']",NOT,,
44691,"['term', 'parasite', 'added', 'list', 'fuck', 'terms', 'also', 'includes', 'term', 'widget']",OFF,TIN,IND
30023,"['glad', 'mia', 'feeling', 'better']",NOT,,
87635,"['want', 'keep', 'corrupt', 'cushioney', 'jobs', 'thry', 'want', 'go', 'back', 'business', 'usual', 'think']",NOT,,
79078,"['lol', 'liberal', 'trying', 'make', 'liberals', 'sick', 'maroon']",NOT,,
68900,"['careful', 'things', 'use', 'kind', 'hit', 'job', 'someone', 'group', 'interview', 'used', 'victimize', 'careful', 'act']",NOT,,
59831,"['one', 'believes', 'schumer', 'dems', 'nod', 'wink', 'happy', 'obstruct', 'lies', 'swampers', 'thing', 'actual', 'conservatives', 'know', 'actual', 'lie', 'pray', 'liars', 'receive', 'god', 'wrath', 'sad', 'truth', 'justice', 'dead']",NOT,,
99942,"['choosing', 'heartless', 'politician', 'ancestors', 'country', 'speaks', 'volumes']",OFF,UNT,
15948,"['divorce', 'everyone', 'says', 'picking', 'side', 'totally', 'trials', 'life', 'great', 'indicators', 'realness', 'people', 'sucks', 'first', 'great', 'everybodytalks']",NOT,,
54580,"['sanctions', 'used', 'action', 'last', 'resort', 'weapon', 'first', 'choice', 'taking', 'account', 'graph', 'url', 'url', 'url']",NOT,,
38764,"['right', 'unique', 'ability', 'create', 'monsters', 'thin', 'air', 'legislation', 'even', 'created', 'fight', 'phantom', 'menance', 'antifa', 'currently', 'committee', 'url']",OFF,TIN,IND
44544,"['must', 'read', 'delay', 'kavanaugh', 'vote', 'senate', 'singularly', 'ill', 'equipped', 'assess', 'allegations', 'trump', 'supreme', 'court', 'nominee', 'url', 'via', 'postponethevote', 'maga', 'ncpol', 'url']",NOT,,
93074,"['endpc', 'teaching', 'guide', 'portland', 'public', 'schools', 'celebrates', 'islam', 'communists', 'terrorists', 'abortion', 'promotes', 'guncontrol', 'transgenders', 'gt', 'url', 'endculturalmarxism']",OFF,TIN,OTH
38875,"['another', 'dem', 'run', 'sanctuary', 'city', 'strict', 'gun', 'control', 'laws', 'ultimate', 'fail']",NOT,,
40137,"['woman', 'lying', 'according', 'everyone', 'went', 'school', 'except', 'liberals', 'would', 'say', 'anything', 'get', 'rid']",NOT,,
23302,"['cutie', 'connection', 'authentic', 'beating_heart']",NOT,,
37494,"['antifa', 'said', 'sjw', 'honest', 'antifa', 'really', 'justice', 'rider']",NOT,,
56538,"['something', 'else', 'smiling_face_with_heart', 'eyes']",NOT,,
46888,"['go', 'like', 'seinfeld', 'cancel', 'series', 'hot', 'jk', 'fucking', 'dare', 'better', 'issue', 'plan']",OFF,UNT,
19458,"['good', 'game', 'like', 'u', 'true', 'super', 'fan', 'sure', 'focused', 'thats', 'going', 'take', 'game', 'hope']",NOT,,
28684,"['looking', 'hard', 'heads', 'look', 'republican', 'congress']",OFF,TIN,OTH
31745,"['really', 'sickening', 'issue', 'liberals', 'vicious']",OFF,TIN,GRP
82697,"['call', 'dog', 'cause', 'dam', 'got', 'bone', 'nigga', 'face_blowing_a_kiss']",OFF,TIN,IND
72077,"['kavanaugh', 'needs', 'stop', 'lying', 'believe', 'woman', 'account', 'credible', 'going', 'able', 'dodge']",OFF,TIN,IND
83819,"['two', 'nothing', 'attention', 'seeking', 'whores', 'start', 'talking', 'real', 'issues', 'racial', 'injustice', 'sensible', 'gun', 'control', 'prison', 'reform', 'issues', 'important']",OFF,TIN,IND
81224,"['pretty', 'much', 'majority', 'sees']",NOT,,
20963,"['say', 'russia', 'hackers', 'hmmm']",OFF,TIN,GRP
92112,"['huge', 'qdrop', 'dump', 'today', 'wwgwga', 'qanon', 'qarmy', 'maga', 'thegreatawakening']",NOT,,
34295,"['knows', 'dosen', 'much', 'time', 'left', 'brought']",NOT,,
13930,"['morningjoe', 'closer', 'gets', 'monday', 'louder', 'liberals', 'squeal']",NOT,,
17175,"['exposethetruth', 'ask', 'liberal', 'policies', 'ever', 'quantifiably', 'improved', 'life', 'libs', 'make', 'big', 'promises', 'warn', 'doom', 'conservatives', 'none', 'come', 'true', 'lib', 'agenda', 'neg', 'hate', 'use', 'fear', 'help', 'usa', 'great', 'helps', 'vote', 'family', 'life', 'good', 'ccot', 'url']",NOT,,
71576,"['cory', 'booker', 'democratic', 'party', 'kkk', 'robert', 'byrd', 'pjnet', 'maga', 'trumptrain', 'trumptrain', 'corybooker', 'maga', 'kag', 'keepamericagreat', 'presidenttrump', 'url', 'url', 'tw']",NOT,,
91186,"['unfortunately', 'liberals', 'conservative', 'parties', 'leaders', 'fringe', 'parties', 'longer', 'know', 'canadians', 'really', 'think', 'said', 'know', 'house', 'ping', 'pong', 'rhetoric', 'even', 'polls', 'reliable', 'canadians', 'starved', 'clear', 'strong', 'vision', 'maple_leaf', 'mission', 'url']",NOT,,
23582,"['fash', 'lt', 'give', 'away', 'phrase', 'antifa', 'types', 'genuine', 'fascists', 'want', 'close', 'free', 'speech', 'ex', 'muslim', 'nails', 'apologists', 'really', 'providing', 'cover', 'radical', 'islam', 'url']",NOT,,
26816,"['lt', 'god', 'chosen', 'leader', 'ass', 'fuck', 'christian', 'conservatives', 'gt', 'baptist', 'pastor', 'brian', 'kaylor', 'claims', 'sarah', 'huckabee', 'sanders', 'lies', 'defend', 'god', 'chosen', 'leader', 'url']",OFF,TIN,GRP
45651,"['maga', 'first', 'victory', 'lap', 'vote']",NOT,,
84588,"['wannabe', 'hilary', 'clinton', 'stand', 'woman', 'anything', 'ndp', 'stands', 'believe', 'even', 'dangerous', 'liberals']",OFF,TIN,IND
44140,"['opponent', 'resisting', 'better', 'today', 'years', 'ago', 'nj', 'maga', 'walkaway', 'url']",NOT,,
53206,"['u', 'bad', 'bitch', 'lol']",OFF,TIN,IND
31505,"['bola', 'crowd', 'according', 'reaction', 'got', 'first', 'night', 'bola']",NOT,,
49250,"['get', 'mentions', 'stand', 'corrected']",NOT,,
27082,"['chokes', 'laughing', 'considered', 'excellent', 'work', 'decided', 'car', 'crash', 'certainty', 'trading', 'temporarily', 'close', 'plant', 'next', 'year', 'nichts', 'ist', 'haltbarer', 'als', 'eine', 'temporäre', 'lösung', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_tears_of_joy']",NOT,,
18720,"['yeah', 'bitch', 'put', 'back', 'beat', 'sorry', 'asses', 'bears', 'suck', 'blew', 'lead', 'lmaoooo']",OFF,TIN,IND
19032,"['saying', 'wants', 'win', 'vote', 'fraud']",NOT,,
15115,"['liberals', 'without', 'identity', 'politics', 'nothing']",NOT,,
29365,"['exactly', 'fred', 'guttenberg', 'entire', 'mission', 'gun', 'control', 'feinstein', 'anything', 'dollar', 'mission', 'change', 'backhand_index_pointing_right', 'legislation', 'favor', 'taking', 'guns', 'law', 'abiding', 'americans', 'whole', 'stance', 'political']",NOT,,
48639,"['know', 'tesco', 'stance', 'gun', 'control']",NOT,,
94548,"['eyes', 'open', 'aiming', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'flushed_face', 'liberals', 'want', 'war', 'conservatives', 'face_with_tears_of_joy', 'best', 'luck', 'snowflake', 'thumbs_up_medium', 'light_skin_tone']",NOT,,
84520,"['sort', 'thing', 'liberals', 'love', 'hate', 'law', 'enforcement']",NOT,,
43951,"['hеy', 'years', 'old', 'waiting', 'hеre', 'backhand_index_pointing_right', 'url', 'backhand_index_pointing_left', 'person_with_veil', 'kissing_face', 'tulip']",NOT,,
75762,"['allowed', 'needs', 'prosecuted']",NOT,,
22691,"['elaborate', 'think', 'making', 'tax', 'cuts', 'permanent', 'bad', 'idea']",NOT,,
39237,"['detriment', 'state', 'country', 'republicans', 'refuse', 'govern', 'conservatives', 'campaign', 'mcdaniel', 'may', 'flaws', 'kind', 'fighter', 'need', 'us', 'sick', 'losers', 'gop', 'keeps', 'giving', 'us']",OFF,TIN,GRP
10692,"['congratulation', 'pun', 'master', 'party_popper', 'party_popper']",NOT,,
57002,"['wittle', 'feelwings', 'probably', 'hurt', 'cause', 'knows', 'everything', 'said', 'trump', 'bo', 'era', 'true']",NOT,,
76658,"['robin', 'williams', 'unamused_face']",NOT,,
86630,"['picked', 'fuck']",OFF,TIN,IND
13249,"['yes', 'exempted']",NOT,,
12356,"['picks', 'random', 'conservative', 'issues', 'us', 'try', 'force', 'fit', 'indian', 'narrative', 'next', 'might', 'gun', 'control', 'loudly_crying_face']",NOT,,
68975,"['antifa', 'expressly', 'anti', 'nazi', 'nunes', 'identifying', 'nazis']",NOT,,
95458,"['trump', 'interest', 'caring', 'safety', 'country', 'care', 'gun', 'control', 'far', 'shooting', 'country', 'care', 'selfish', 'person', 'everything']",OFF,TIN,IND
12196,"['correct', 'url']",NOT,,
71872,"['imagine', 'tyranny', 'living', 'leftwing', 'tryants', 'waging', 'war', 'us', 'duly', 'elected', 'president', 'american', 'republic', 'gained', 'tyrannical', 'control', 'us', 'supreme', 'court', 'neocon', 'nevertrump', 'crew', 'trying', 'deliver', 'maga']",NOT,,
39320,"['liberals', 'think', 'world', 'owes', 'living']",OFF,TIN,OTH
24747,"['dont', 'think', 'would', 'mean', 'trouble', 'dont', 'wish', 'anyone', 'cumm', 'inn']",OFF,UNT,
30025,"['one', 'always', 'tell', 'dr', 'telling', 'truth', 'mouth', 'moving', 'earth', 'would', 'anyone', 'expect', 'cosy', 'trump']",NOT,,
44732,"['cant', 'even', 'imagine', 'think', 'would', 'boot', 'craziest', 'reality', 'star', 'time']",NOT,,
25027,"['stocks', 'record', 'high', 'url', 'maga']",NOT,,
24145,"['one', 'infinite', 'wisdom', 'predict', 'please']",NOT,,
50116,"['still', 'bitter', 'deserved', 'better']",NOT,,
10703,"['believe', 'women', 'even', 'even', 'offer', 'specific', 'details', 'women', 'liars', 'know', 'liberals', 'hypocrites', 'try', 'stay', 'consistent', 'least', 'one', 'event']",OFF,TIN,GRP
15835,"['one', 'way', 'look', 'charge', 'bullshit', 'almost', 'everyone']",OFF,TIN,GRP
93140,"['l', 'iberals', 'conservatives', 'average', 'less', 'narcissistic', 'compared', 'two', 'political', 'orientations', 'associated', 'different', 'facets', 'narcissism', 'url']",NOT,,
46386,"['fake', 'news']",NOT,,
75037,"['professional', 'statement', 'irrelevant', 'like', 'hardy', 'done', 'basically', 'identical', 'falls', 'million', 'times', 'anything', 'clearly', 'know', 'nothing', 'bucks', 'says', 'perfectly', 'fine', 'orton', 'said', 'said', 'hurt']",NOT,,
24450,"['dude', 'hasnt', 'sober', 'day', 'since', 'th', 'grade', 'idc', 'point', 'broken']",NOT,,
96026,"['watching', 'bentley', 'kept', 'looking', 'face_with_tears_of_joy', 'crate', 'trained', 'good', 'allowed', 'eat', 'pee', 'shit', 'occasionally', 'play', 'time', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'woman_shrugging_medium', 'dark_skin_tone']",OFF,TIN,IND
99364,"['best', 'female', 'tennis', 'player', 'ever', 'arguably', 'great', 'player', 'starting', 'age', 'become', 'less', 'unbeatable']",NOT,,
54377,"['liberals', 'smh', 'tweeting', 'stupid', 'shit', 'trump', 'order', 'elimination', 'isis', 'obama', 'people', 'think', 'people', 'r', 'murder', 'saved', 'hav', 'killed', 'isis']",OFF,TIN,GRP
13425,"['voted', 'together', 'crazy', 'bat']",OFF,TIN,IND
34434,"['false', 'intrusion', 'constitutional', 'rights', 'honest', 'americans', 'nothing', 'curb', 'violent', 'crime', 'gun', 'control', 'violence', 'law', 'abiding', 'citizen']",OFF,TIN,OTH
62376,"['one', 'gun', 'lost', 'soul', 'needs', 'jesus', 'christ', 'latin_cross']",OFF,TIN,IND
27508,"['gun', 'laws', 'prevented', 'violence', 'chicago', 'dc', 'laws', 'far', 'strict', 'gun', 'control', 'laws', 'lead', 'deaths', 'innocent', 'people', 'protect', 'criminals']",NOT,,
72880,"['nigga', 'going', 'next', 'week']",OFF,TIN,OTH
56668,"['maybe', 'help', 'liberals', 'tds']",NOT,,
92743,"['bit', 'skeptical', 'past', 'relationships', 'rather', 'challenging', 'clearly', 'best', 'experiences', 'always', 'wants', 'sure', 'url']",NOT,,
68454,"['kamala', 'harris', 'interviewed', 'cbs', 'morning', 'kavanaugh', 'character', 'maga', 'makeamericagreatagain', 'theresistance', 'url']",NOT,,
89618,"['face_blowing_a_kiss', 'face_blowing_a_kiss', 'face_blowing_a_kiss']",NOT,,
63560,"['days', 'louis', 'winthorpe', 'iii', 'met', 'ophelia', 'url']",NOT,,
26629,"['far', 'away', 'behind', 'goals', 'hampden', 'wembley', 'lot', 'greeting', 'faced', 'people']",NOT,,
10214,"['finally', 'administration', 'cares', 'legal', 'citizens']",NOT,,
85206,"['make', 'pinned', 'tweet', 'get', 'home']",NOT,,
86946,['faints'],NOT,,
84562,"['al', 'gore', 'nominated', 'supreme', 'court', 'judge', 'conservatives', 'nerve']",OFF,TIN,IND
87186,['got'],NOT,,
82745,"['fluffy', 'bastard', 'url']",OFF,TIN,IND
90996,"['play', 'connie', 'sat', 'woo']",NOT,,
72398,"['cri', 'evritiem']",NOT,,
39648,"['beyond', 'absurd', 'ehat', 'flavor', 'kool', 'aide', 'dispensed', 'water', 'cooler', 'groupthinkstinks']",NOT,,
49940,"['comes', 'pain', 'maga', 'United_States', 'United_States', 'United_States', 'United_States', 'United_States', 'wwgwga', 'url']",OFF,TIN,OTH
25616,"['follow', 'peace', 'twitter', 'avenue', 'amazing', 'url']",NOT,,
83214,"['buy', 'gun', 'open', 'carry', 'exert', 'coercive', 'control', 'entire', 'town', 'open', 'carry', 'demonstrator', 'eventually', 'stalked', 'absolutely', 'dynamic', 'wrote', 'url']",NOT,,
91206,"['believe', 'talented', 'matter', 'performs', 'hard', 'put', 'category', 'think']",NOT,,
94815,['awful'],OFF,TIN,IND
90987,"['chairman', 'young', 'conservatives', 'whilst', 'oxford']",NOT,,
43145,"['whatever', 'missing', 'point', 'even', 'reached', 'ceiling', 'good', 'enough', 'better', 'th', 'best', 'lg']",NOT,,
36537,"['unless', 'good', 'accused', 'rapist', 'sitting', 'highest', 'bench', 'land', 'sure', 'female', 'constituents', 'would', 'love', 'hear', 'explain', 'away']",OFF,TIN,IND
84917,"['liberals', 'go', 'crazy', 'creationist', 'religious', 'beliefs', 'yet', 'useful', 'insanity', 'disregard', 'science', 'genders', 'male', 'female', 'scientific', 'fact', 'man', 'chop', 'breasts', 'babies', 'breastfeeding', 'nazis', 'cruelty']",NOT,,
18540,"['also', 'say', 'trump', 'never', 'president', 'take', 'bank']",NOT,,
34055,"['probably', 'staged', 'liberals', 'block', 'kavanaugh']",NOT,,
52934,"['gotten', 'august', 'let', 'work', 'stuff', 'p', 'c', 'would', 'help', 'lot']",NOT,,
71880,"['hope', 'able', 'stay', 'league']",NOT,,
36142,"['president', 'donald', 'j', 'trump', 'brings', 'good', 'maga', 'spygate', 'nobel']",NOT,,
57018,"['fact', 'latino', 'back', 'trade']",NOT,,
46972,"['pulling', 'stops', 'holds', 'barred', 'battle', 'tactic', 'strategy', 'usual', 'secular', 'progressive', 'democrat', 'msm', 'archetype', 'country', 'constitution', 'lost', 'conservatives', 'republicans', 'must', 'say', 'mr', 'nice', 'person']",NOT,,
90011,"['bro', 'cray', 'mehn']",NOT,,
47864,"['ask', 'know', 'truth', 'hahaha', 'smiling_face_with_smiling_eyes', 'smiling_face_with_smiling_eyes', 'favoritism', 'person', 'unfair']",NOT,,
53445,"['private', 'life', 'happy', 'life', 'smiling_face_with_heart', 'eyes']",NOT,,
55729,"['buckle', 'democrats', 'liberals', 'shit', 'hit', 'fan', 'fbi', 'doj']",OFF,TIN,GRP
52729,"['still', 'believe', 'years', 'old', 'yes', 'mom', 'gave', 'great', 'genes']",NOT,,
24776,"['even', 'read', 'article', 'one', 'suggesting', 'trump', 'made', 'claim', 'several', 'links', 'good', 'deeds', 'credited', 'url', 'url', 'url']",NOT,,
59384,"['must', 'read', 'backhand_index_pointing_down', 'maga', 'url']",NOT,,
94444,"['appointment', 'commonly', 'know', 'months', 'minimum', 'left', 'nothing', 'else', 'throw', 'suddenly', 'speaks', 'individual', 'antifa', 'supporting', 'liberal', 'collage', 'professor', 'continued']",NOT,,
54944,"['overheard', 'convo', 'dad', 'talking', 'gov', 'brown', 'like', 'shoot', 'terrible', 'man', 'small', 'child', 'make', 'criminal', 'dad', 'worth', 'liberals', 'need', 'die', 'small', 'child', 'wow', 'sad', 'naive', 'think', 'beliefs', 'dying']",NOT,,
54532,"['liberals', 'sort', 'mutual', 'masturbation', 'awards', 'show', 'still', 'caring', 'url']",OFF,TIN,GRP
69072,"['awesome', 'takes', 'pictures', 'icon', 'legend', 'pioneer', 'women', 'enjoy']",NOT,,
79141,"['get', 'busy', 'rolling_on_the_floor_laughing', 'rolling_on_the_floor_laughing', 'rolling_on_the_floor_laughing', 'maga', 'confirmkavanaugh', 'demsdesperate', 'url']",NOT,,
62557,"['least', 'brains', 'fall', 'first', 'place', 'unlike', 'conservatives', 'believe', 'everything', 'handlers', 'feed']",OFF,TIN,GRP
59704,"['radicalism', 'behind', 'antifa', 'disruptive', 'organizations', 'causing', 'havoc', 'buddy', 'george', 'soros', 'specific', 'accusation', 'bring', 'words', 'political', 'rhetoric', 'nothing', 'clear']",NOT,,
41061,"['tbere', 'hardly', 'conservatives', 'left', 'california', 'perhaps', 'threats', 'unintelligible', 'robo', 'calls', 'antifa', 'comrades', 'jacked', 'starbucks', 'lucky', 'charms']",OFF,TIN,GRP
58219,"['jesus', 'inherited', 'sinful', 'genes', 'sinful', 'mary', 'jesus', 'blood', 'commit', 'sin']",NOT,,
71631,"['platform', 'ok']",NOT,,
91233,"['conservatives', 'vote', 'fed', 'stupidity']",OFF,TIN,GRP
29890,"['lt', '현재', 'gt', 'gió', 'ngày', 'thu', 'năm', 'x', 'golden', 'beryl', '현재', 'cherish', 'every', 'moment', 'past', 'present', 'future', 'link', 'url', 'happyhyunjaeday', 'believe_hyunjae_day', '너의존재가_기적이야', 'url']",NOT,,
53965,"['congratulations', 'san', 'antonio', 'one', 'year', 'glad', 'working']",NOT,,
56634,"['awesome', 'heart_suit', 'heart_suit', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes']",NOT,,
31380,['conservatives'],NOT,,
95051,"['know', 'oprah', 'winfrey', 'knew', 'play', 'tennis', 'face_screaming_in_fear']",NOT,,
45420,"['exactly', 'think', 'going', 'careful', 'goes', 'around', 'issuing', 'sly', 'theats']",NOT,,
20976,"['security', 'paid', 'protect', 'trash', 'crazy', 'people']",OFF,TIN,GRP
27273,"['thank', 'signing', 'shelby', 'poster', 'last', 'night', 'still', 'excited', 'proud', 'big', 'win', 'onetroy', 'gotrojans', 'proudalum', 'url']",NOT,,
71082,"['hate', 'rain', 'parade', 'likely', 'arkansas', 'team', 'beat', 'glad', 'mason', 'great', 'player', 'team', 'beat', 'would', 'competitive', 'c', 'usa']",NOT,,
37276,"['pivot', 'away', 'china', 'form', 'tpp', 'trump', 'pacific', 'partnership', 'give', 'business', 'asian', 'countries', 'form', 'strong', 'support', 'network', 'outside', 'china', 'ban', 'products', 'china', 'include', 'stolen', 'intellectual', 'property', 'sharing', 'ip', 'business', 'china', 'maga']",NOT,,
16736,"['lol', 'going', 'jail']",OFF,TIN,IND
76268,"['replace', 'chris', 'collins', 'anyone', 'carl', 'paladino', 'url', 'tcot', 'maga', 'rednationrising']",OFF,TIN,IND
37213,"['really', 'cares', 'wack', 'ass', 'beef', 'face_with_tears_of_joy', 'skull']",OFF,UNT,
43662,"['actually', 'thinking', 'making', 'event', 'gathering', 'local', 'antifa', 'members', 'resistance', 'make', 'voices', 'heard', 'drumpf', 'water_wave', 'water_wave', 'water_wave', 'rainbow_flag']",NOT,,
44815,"['uofgh', 'justice', 'studies', 'assistant', 'program', 'head', 'dr', 'glenn', 'hanna', 'recently', 'took', 'part', 'series', 'interviews', 'cbc', 'radio', 'regarding', 'gun', 'control', 'potential', 'ban', 'handguns', 'assault', 'rifles', 'could', 'mean', 'canada', 'listen', 'interview', 'url', 'url']",NOT,,
26791,"['liberals', 'third', 'worlders', 'thank']",NOT,,
35995,"['maga', 'tax', 'dollars', 'work', 'url']",OFF,UNT,
39697,"['fact', 'called', 'nigger', 'respectfully', 'told', 'preference', 'damn', 'near', 'proves', 'theory', 'woman_facepalming_medium_skin_tone']",OFF,TIN,IND
56035,"['hi', 'brit', 'notified', 'twitter', 'account', 'placed', 'target', 'lists', 'terrorist', 'lol', 'antifa', 'funny', 'got', 'high', 'profile', 'people', 'like', 'list', 'got', 'random', 'citizens', 'lists', 'notificed']",NOT,,
28717,"['url', 'go', 'back', 'alpha', 'sara', 'report', 'today', 'omega', 'coming', 'truth', 'trust', 'plan', 'maga', 'plan', 'truth']",NOT,,
98615,"['wait', 'gun', 'control', 'oh', 'wait', 'hoggy', 'boy', 'canada', 'rolling_on_the_floor_laughing', 'rolling_on_the_floor_laughing', 'rolling_on_the_floor_laughing', 'rolling_on_the_floor_laughing']",NOT,,
